domain,general-css,domain-specific-css,matched-strings
zendesk.com,5,0,cookie settings,,,,,,,
indiatimes.com,2,0,None,,,,,,,
mailchimp.com,3,0,cookie preferences,,,,,,,
tripadvisor.com,2,0,None,,,,,,,
slack.com,3,2,cookie preferences,,,,,,,
scribd.com,1,0,None,,,,,,,
deviantart.com,1,0,None,,,,,,,
msn.cn,3,0,None,,,,,,,
ft.com,1,1,None,,,,,,,
squarespace.com,2,0,None,,,,,,,
bitly.com,1,1,None,,,,,,,
oup.com,4,0,None,,,,,,,
healthline.com,1,0,privacy settings,,,,,,,
tandfonline.com,3,0,None,,,,,,,
wetransfer.com,1,0,None,,,,,,,
amazon.it,0,1,None,,,,,,,
prnewswire.com,2,0,cookie settings,,,,,,,
salesforce.com,3,0,cookie preferences,,,,,,,
speedtest.net,6,1,None,,,,,,,
shutterstock.com,2,0,None,,,,,,,
android.com,2,0,None,,,,,,,
cisco.com,4,0,None,,,,,,,
hugedomains.com,2,0,None,,,,,,,
huawei.com,0,1,None,,,,,,,
epicgames.com,1,0,None,,,,,,,
amazon.fr,0,1,None,,,,,,,
cambridge.org,3,0,None,,,,,,,
ampproject.org,3,0,None,,,,,,,
livejournal.com,1,0,None,,,,,,,
nbcnews.com,3,0,None,,,,,,,
intel.com,3,0,None,,,,,,,
sagepub.com,1,0,None,,,,,,,
dell.com,1,0,None,,,,,,,
intuit.com,1,0,manage cookies,,,,,,,
roblox.com,2,0,None,,,,,,,
bandcamp.com,1,1,None,,,,,,,
instructure.com,3,0,None,,,,,,,
business.site,3,0,None,,,,,,,
ikea.com,4,0,None,,,,,,,
mailchi.mp,3,0,cookie preferences,,,,,,,
uol.com.br,3,0,None,,,,,,,
sedo.com,3,0,cookie settings,,,,,,,
hbr.org,2,0,None,,,,,,,
marriott.com,5,0,None,,,,,,,
addthis.com,2,0,cookie preferences,,,,,,,
criteo.com,3,0,None,,,,,,,
binance.com,2,0,cookie preferences,,,,,,,
unesco.org,3,0,None,,,,,,,
nypost.com,4,0,None,,,,,,,
calendly.com,4,2,cookie settings,,,,,,,
umbrella.com,4,0,None,,,,,,,
nvidia.com,4,0,None,,,,,,,
elsevier.com,4,0,cookie settings,,,,,,,
redhat.com,3,0,cookie preferences,,,,,,,
economist.com,1,0,manage cookies,,,,,,,
chess.com,1,0,None,,,,,,,
businesswire.com,5,0,manage cookies,,,,,,,
rubiconproject.com,3,0,None,,,,,,,
pubmatic.com,2,0,cookie preferences,,,,,,,
ieee.org,2,0,None,,,,,,,
iso.org,3,0,None,,,,,,,
umich.edu,4,0,None,,,,,,,
trustpilot.com,4,0,cookie preferences,,,,,,,
columbia.edu,1,0,None,,,,,,,
okta.com,3,0,cookies settings,,,,,,,
globo.com,4,0,None,,,,,,,
fifa.com,4,2,cookie settings,,,,,,,
visualstudio.com,2,0,manage cookies,,,,,,,
bankofamerica.com,3,0,None,,,,,,,
typepad.com,5,0,None,,,,,,,
gitlab.com,3,2,cookie preferences,,,,,,,
typeform.com,5,0,cookie settings,,,,,,,
abc.net.au,0,2,None,,,,,,,
mdpi.com,2,0,None,,,,,,,
plos.org,2,0,None,,,,,,,
box.com,2,0,None,,,,,,,
appsflyer.com,4,0,None,,,,,,,
zdnet.com,3,3,manage cookies,,,,,,,
deloitte.com,3,0,None,,,,,,,
ubuntu.com,1,0,None,,,,,,,
docker.com,5,0,cookies settings,,,,,,,
coinmarketcap.com,2,0,None,,,,,,,
fortune.com,2,0,None,,,,,,,
webex.com,4,0,None,,,,,,,
biomedcentral.com,2,0,manage cookies,,,,,,,
bmj.com,5,0,cookie settings,,,,,,,
qualtrics.com,4,0,None,,,,,,,
ox.ac.uk,2,0,cookie settings,,,,,,,
apnews.com,4,2,cookie settings,,,,,,,
wpengine.com,0,1,None,,,,,,,
quizlet.com,1,0,None,,,,,,,
outbrain.com,2,0,None,,,,,,,
dw.com,1,0,None,,,,,,,
gofundme.com,2,0,None,,,,,,,
investing.com,0,1,None,,,,,,,
rt.com,3,0,None,,,,,,,
newrelic.com,2,0,None,,,,,,,
verisign.com,5,0,cookie settings,,,,,,,
oreilly.com,2,0,None,,,,,,,
vox.com,1,0,None,,,,,,,
frontiersin.org,3,0,None,,,,,,,
newsweek.com,1,0,None,,,,,,,
sentry.io,1,0,None,,,,,,,
teamviewer.com,5,0,cookies settings,,,,,,,
getpocket.com,4,0,cookie preferences,,,,,,,
evernote.com,1,0,None,,,,,,,
jstor.org,3,0,None,,,,,,,
xbox.com,1,0,manage cookies,,,,,,,
geeksforgeeks.org,1,1,None,,,,,,,
ebay.co.uk,3,0,None,,,,,,,
smartadserver.com,4,0,None,,,,,,,
remove.bg,0,1,None,,,,,,,
aliexpress.ru,0,1,None,,,,,,,
cam.ac.uk,2,1,None,,,,,,,
medicalnewstoday.com,1,0,privacy settings,,,,,,,
meetup.com,2,0,None,,,,,,,
elpais.com,1,0,None,,,,,,,
entrepreneur.com,1,0,None,,,,,,,
scientificamerican.com,3,0,None,,,,,,,
jhu.edu,1,0,None,,,,,,,
marca.com,1,0,None,,,,,,,
anchor.fm,4,0,cookies settings,,,,,,,
media.net,3,0,cookies settings,,,,,,,
hdfcbank.com,3,0,None,,,,,,,
gamespot.com,4,0,cookies settings,cookies settings,,,,,,
fontawesome.com,1,0,None,,,,,,,
hilton.com,2,0,None,,,,,,,
pnas.org,0,1,None,,,,,,,
arstechnica.com,4,0,cookies settings,,,,,,,
trendyol.com,3,0,None,,,,,,,
hotjar.com,2,0,cookie settings,,,,,,,
thelancet.com,4,0,cookie settings,,,,,,,
tapad.com,2,0,None,,,,,,,
slate.com,3,0,cookie preferences,,,,,,,
doubleverify.com,2,0,None,,,,,,,
mercadolibre.com.mx,1,0,None,,,,,,,
photobucket.com,3,0,None,,,,,,,
variety.com,3,0,None,,,,,,,
entrust.net,1,0,cookie preferences,,,,,,,
aljazeera.com,4,0,cookie preferences,,,,,,,
politico.com,3,2,None,,,,,,,
jamanetwork.com,2,0,None,,,,,,,
chicagotribune.com,1,0,cookie preferences,,,,,,,
pcmag.com,3,0,None,,,,,,,
gartner.com,4,0,None,,,,,,,
howstuffworks.com,3,0,None,,,,,,,
rollingstone.com,2,0,None,,,,,,,
adblockplus.org,4,1,None,,,,,,,
myanimelist.net,2,2,privacy settings,,,,,,,
aboutcookies.org,1,1,None,,,,,,,
pinterest.ca,1,0,None,,,,,,,
rottentomatoes.com,4,0,None,,,,,,,
uber.com,2,0,None,,,,,,,
uiuc.edu,4,0,None,,,,,,,
gotowebinar.com,3,0,cookie preferences,,,,,,,
nhs.uk,1,0,None,,,,,,,
themeisle.com,1,0,None,,,,,,,
discogs.com,4,0,cookies settings,,,,,,,
globenewswire.com,3,0,None,,,,,,,
nba.com,3,2,None,,,,,,,
dictionary.com,3,0,cookies settings,,,,,,,
unicef.org,0,1,None,,,,,,,
usc.edu,5,0,None,,,,,,,
zemanta.com,4,0,None,,,,,,,
express.co.uk,1,0,cookies settings,,,,,,,
ndtv.com,1,0,None,,,,,,,
asana.com,2,0,None,,,,,,,
digitalocean.com,3,0,None,,,,,,,
nintendo.com,2,0,None,,,,,,,
dotomi.com,4,0,privacy settings,,,,,,,
hbomax.com,2,2,None,,,,,,,
cookielaw.org,4,0,None,,,,,,,
mitre.org,2,0,privacy settings,,,,,,,
thehill.com,2,0,None,,,,,,,
nikkei.com,0,1,None,,,,,,,
people.com,3,0,None,,,,,,,
matterport.com,1,0,None,,,,,,,
glassdoor.com,1,0,None,,,,,,,
googleblog.com,3,0,None,,,,,,,
as.com,0,1,None,,,,,,,
ssrn.com,4,0,cookie settings,,,,,,,
duke.edu,2,0,None,,,,,,,
rapid7.com,3,0,None,,,,,,,
scmp.com,1,0,None,,,,,,,
illinois.edu,4,0,None,,,,,,,
fool.com,3,0,None,,,,,,,
hollywoodreporter.com,3,0,None,,,,,,,
duolingo.com,3,0,None,,,,,,,
sap.com,2,0,cookie preferences,,,,,,,
flaticon.com,4,0,cookies settings,,,,,,,
newscientist.com,4,0,cookies settings,,,,,,,
sony.com,3,1,None,,,,,,,
today.com,3,0,None,,,,,,,
mercadolibre.com.ar,1,0,None,,,,,,,
digitaltrends.com,3,2,None,,,,,,,
cookiedatabase.org,2,0,None,,,,,,,
thedailybeast.com,2,0,None,,,,,,,
semanticscholar.org,0,1,None,,,,,,,
java.com,1,0,cookie preferences,,,,,,,
urbandictionary.com,3,0,None,,,,,,,
ebay.de,3,0,None,,,,,,,
branch.io,3,0,None,,,,,,,
smithsonianmag.com,4,0,cookie settings,,,,,,,
pwc.com,4,0,cookie settings,cookie settings,cookie settings,,,,,
symantec.com,3,0,None,,,,,,,
nextdoor.com,2,0,None,,,,,,,
last.fm,3,0,None,,,,,,,
bitnami.com,3,0,cookie settings,,,,,,,
moodle.org,1,0,None,,,,,,,
nydailynews.com,1,0,cookie preferences,,,,,,,
thesaurus.com,3,0,None,,,,,,,
teads.tv,5,0,None,,,,,,,
lww.com,4,0,cookie preferences,,,,,,,
hootsuite.com,2,0,None,,,,,,,
service.gov.uk,3,0,None,,,,,,,
parallels.com,2,0,None,,,,,,,
asu.edu,3,0,None,,,,,,,
hindustantimes.com,1,1,None,,,,,,,
pastebin.com,1,0,None,,,,,,,
enable-javascript.com,0,1,None,,,,,,,
web.dev,0,1,None,,,,,,,
ning.com,1,0,None,,,,,,,
onetrust.com,3,0,None,,,,,,,
braze.com,2,0,manage cookies,manage cookies,,,,,,
onet.pl,1,0,None,,,,,,,
accenture.com,5,1,cookies settings,,,,,,,
avast.com,4,0,cookie preferences,,,,,,,
repubblica.it,0,1,None,,,,,,,
optimizely.com,3,0,cookie settings,,,,,,,
foursquare.com,3,0,None,,,,,,,
cbslocal.com,5,0,None,,,,,,,
phys.org,2,0,None,,,,,,,
about.me,0,1,None,,,,,,,
apple.com.cn,1,0,None,,,,,,,
nfl.com,6,2,cookie settings,,,,,,,
moz.com,3,0,None,,,,,,,
libsyn.com,4,0,None,,,,,,,
ico.org.uk,2,0,None,,,,,,,
garmin.com,3,0,cookie preferences,,,,,,,
icann.org,1,0,None,,,,,,,
technologyreview.com,3,0,None,,,,,,,
ticketmaster.com,3,0,None,,,,,,,
osu.edu,4,0,cookie preferences,cookie settings,,,,,,
cancer.org,3,0,None,,,,,,,
biblegateway.com,1,0,None,,,,,,,
boston.com,3,0,None,,,,,,,
bund.de,1,0,None,,,,,,,
namecheap.com,3,0,cookie preferences,,,,,,,
brookings.edu,1,0,None,,,,,,,
texas.gov,1,0,None,,,,,,,
sophos.com,2,0,None,,,,,,,
meraki.com,5,0,None,,,,,,,
cosmopolitan.com,2,0,None,,,,,,,
pendo.io,5,0,None,,,,,,,
stackadapt.com,2,0,None,,,,,,,
citrix.com,1,0,cookie preferences,,,,,,,
wufoo.com,3,0,None,,,,,,,
bugsnag.com,1,0,cookie settings,,,,,,,
agoda.com,2,0,None,,,,,,,
pinterest.co.uk,1,0,None,,,,,,,
podbean.com,0,1,None,,,,,,,
yieldmo.com,6,0,None,,,,,,,
uptodown.com,1,0,cookie settings,,,,,,,
ey.com,2,0,None,,,,,,,
irctc.co.in,1,0,None,,,,,,,
goodhousekeeping.com,2,0,None,,,,,,,
trustarc.com,3,0,consent manager,,,,,,,
medscape.com,2,0,None,,,,,,,
elmundo.es,1,0,None,,,,,,,
vogue.com,3,0,cookies settings,,,,,,,
oraclecloud.com,1,0,cookie preferences,,,,,,,
cbssports.com,3,0,None,,,,,,,
blizzard.com,2,0,None,,,,,,,
ow.ly,2,0,None,,,,,,,
foxbusiness.com,1,0,None,,,,,,,
cell.com,4,0,cookie settings,,,,,,,
orcid.org,1,1,None,,,,,,,
eksisozluk.com,1,0,None,,,,,,,
t-mobile.com,2,0,None,,,,,,,
amplitude.com,2,0,cookie settings,,,,,,,
zend.com,3,0,None,,,,,,,
truste.com,3,0,consent manager,,,,,,,
esquire.com,2,0,None,,,,,,,
citi.com,4,0,None,,,,,,,
herokuapp.com,3,0,cookie preferences,,,,,,,
vanityfair.com,3,1,cookies settings,,,,,,,
vnexpress.net,1,0,None,,,,,,,
bluehost.com,1,0,None,,,,,,,
redfin.com,2,0,None,,,,,,,
payoneer.com,3,0,cookies settings,,,,,,,
ebay.com.au,1,0,None,,,,,,,
inmobi.com,3,0,None,,,,,,,
udn.com,1,0,None,,,,,,,
blog.google,3,0,None,,,,,,,
app.link,3,0,None,,,,,,,
yolasite.com,1,0,None,,,,,,,
lonelyplanet.com,2,0,cookie settings,,,,,,,
deadline.com,3,0,None,,,,,,,
smugmug.com,2,1,None,,,,,,,
tableau.com,3,0,cookie preferences,,,,,,,
thestar.com,1,0,None,,,,,,,
vecteezy.com,1,0,None,,,,,,,
ilo.org,4,0,None,,,,,,,
billboard.com,3,0,None,,,,,,,
novell.com,1,0,consent manager,,,,,,,
rsc.org,3,0,None,,,,,,,
adweek.com,3,0,None,,,,,,,
mercari.com,4,0,cookie preferences,,,,,,,
thenextweb.com,3,0,None,,,,,,,
disney.com,3,0,None,,,,,,,
flashtalking.com,1,0,None,,,,,,,
edx.org,3,0,None,,,,,,,
worldometers.info,3,0,None,,,,,,,
ask.com,2,0,None,,,,,,,
interia.pl,1,0,None,,,,,,,
eventbrite.co.uk,1,0,None,,,,,,,
goal.com,3,0,privacy settings,,,,,,,
thehindu.com,3,0,None,,,,,,,
coe.int,0,1,None,,,,,,,
sketchfab.com,4,0,None,,,,,,,
patch.com,3,0,None,,,,,,,
accor.com,1,0,None,,,,,,,
discovery.com,2,0,None,,,,,,,
flipboard.com,1,0,None,,,,,,,
tufts.edu,1,0,None,,,,,,,
microfocus.com,1,0,consent manager,,,,,,,
mercurynews.com,1,0,None,,,,,,,
faphouse.com,1,0,None,,,,,,,
moneycontrol.com,1,0,None,,,,,,,
airtable.com,2,0,None,,,,,,,
irishtimes.com,4,0,cookie settings,,,,,,,
elle.com,2,0,None,,,,,,,
ubisoft.com,2,0,None,,,,,,,
ebay-kleinanzeigen.de,3,0,None,,,,,,,
simpli.fi,3,0,None,,,,,,,
yumpu.com,5,0,None,,,,,,,
boredpanda.com,2,0,None,,,,,,,
deezer.com,1,0,None,,,,,,,
broadcom.com,3,0,None,,,,,,,
thawte.com,4,0,cookie settings,,,,,,,
tribalfusion.com,3,0,None,,,,,,,
msnbc.com,3,0,None,,,,,,,
mimecast.com,3,0,None,,,,,,,
hindawi.com,1,0,cookie preferences,,,,,,,
mercadolivre.com.br,1,0,None,,,,,,,
walgreens.com,2,0,None,,,,,,,
nobelprize.org,3,0,None,,,,,,,
hrw.org,1,0,None,,,,,,,
huaweicloud.com,1,0,None,,,,,,,
ap.org,4,0,cookie settings,,,,,,,
gatech.edu,2,0,None,,,,,,,
trendmicro.com,3,0,None,,,,,,,
collegeboard.org,2,0,privacy settings,,,,,,,
polygon.com,1,0,None,,,,,,,
thomsonreuters.com,5,0,cookies settings,,,,,,,
panasonic.com,1,0,None,,,,,,,
applovin.com,4,0,cookies settings,,,,,,,
searchenginejournal.com,1,0,None,,,,,,,
calameo.com,2,0,cookie settings,,,,,,,
zapier.com,3,0,manage cookies,,,,,,,
discover.com,1,0,None,,,,,,,
scoop.it,3,0,manage cookies,,,,,,,
nielsen.com,2,0,None,,,,,,,
ovhcloud.com,4,0,None,,,,,,,
bankrate.com,3,0,cookie settings,,,,,,,
duosecurity.com,4,0,cookie preferences,,,,,,,
mastercard.com,4,0,manage cookies,,,,,,,
reference.com,2,0,None,,,,,,,
webtoons.com,1,0,None,,,,,,,
buzzfeednews.com,1,0,None,,,,,,,
blackboard.com,3,0,None,,,,,,,
nhl.com,3,0,None,,,,,,,
ecosia.org,1,1,None,,,,,,,
logitech.com,2,2,cookie settings,,,,,,,
strava.com,1,0,None,,,,,,,
redbull.com,3,2,None,,,,,,,
umass.edu,4,0,None,,,,,,,
ubereats.com,1,0,None,,,,,,,
vanderbilt.edu,1,0,None,,,,,,,
esa.int,1,0,None,,,,,,,
docusign.com,4,0,cookie settings,,,,,,,
worldcat.org,4,0,cookie settings,,,,,,,
roku.com,3,0,None,,,,,,,
ourworldindata.org,3,0,None,,,,,,,
ew.com,4,2,None,,,,,,,
deepintent.com,3,0,None,,,,,,,
bleacherreport.com,2,1,cookie preferences,,,,,,,
gumgum.com,3,0,None,,,,,,,
bilibili.tv,1,0,None,,,,,,,
popsci.com,3,0,cookies settings,,,,,,,
pearson.com,3,0,None,,,,,,,
justwatch.com,1,0,None,,,,,,,
clever.com,2,0,None,,,,,,,
auth0.com,2,0,None,,,,,,,
stitcher.com,5,0,cookies settings,,,,,,,
mgid.com,1,0,None,,,,,,,
lse.ac.uk,1,0,None,,,,,,,
unam.mx,1,0,None,,,,,,,
iubenda.com,1,0,None,,,,,,,
leetcode.com,1,0,None,,,,,,,
moegirl.org.cn,1,0,None,,,,,,,
news18.com,1,0,None,,,,,,,
atlasobscura.com,4,0,None,,,,,,,
nj.com,4,0,cookies settings,,,,,,,
breitbart.com,5,2,None,,,,,,,
amnesty.org,2,0,None,,,,,,,
getadblock.com,3,0,None,,,,,,,
starbucks.com,2,0,cookie preferences,,,,,,,
klarna.com,3,0,None,,,,,,,
foreignpolicy.com,2,0,None,,,,,,,
theweathernetwork.com,0,1,None,,,,,,,
rockstargames.com,2,0,cookie settings,,,,,,,
popularmechanics.com,2,0,None,,,,,,,
detik.com,1,0,None,,,,,,,
nzherald.co.nz,2,0,None,,,,,,,
cvent.com,3,1,None,,,,,,,
wired.co.uk,4,2,None,,,,,,,
hbo.com,3,0,cookie settings,,,,,,,
peacocktv.com,3,0,None,,,,,,,
searchengineland.com,4,0,None,,,,,,,
tripadvisor.co.uk,2,0,None,,,,,,,
spreaker.com,4,0,None,,,,,,,
theepochtimes.com,1,0,None,,,,,,,
uwaterloo.ca,2,1,None,,,,,,,
klaviyo.com,3,0,cookie settings,,,,,,,
dallasnews.com,1,0,None,,,,,,,
td.com,4,0,None,,,,,,,
nvidia.cn,3,0,None,,,,,,,
csmonitor.com,6,0,cookies settings,,,,,,,
nbc.com,5,0,None,,,,,,,
arduino.cc,4,0,cookie settings,cookie settings,,,,,,
eater.com,1,0,None,,,,,,,
business-standard.com,2,0,None,,,,,,,
timesofisrael.com,1,0,None,,,,,,,
malwarebytes.com,2,0,None,,,,,,,
indiatoday.in,1,0,None,,,,,,,
ring.com,1,0,manage cookies,,,,,,,
anydesk.com,2,0,None,,,,,,,
twilio.com,2,0,None,,,,,,,
faz.net,1,0,None,,,,,,,
joinhoney.com,0,1,None,,,,,,,
abc.es,1,0,None,,,,,,,
coingecko.com,1,1,None,,,,,,,
menshealth.com,2,0,None,,,,,,,
fitbit.com,2,0,None,,,,,,,
eonline.com,3,0,None,,,,,,,
lifehack.org,1,0,None,,,,,,,
flipsnack.com,3,0,cookie settings,,,,,,,
inquirer.com,2,0,None,,,,,,,
mtv.com,5,0,None,,,,,,,
metacritic.com,4,0,cookies settings,cookies settings,,,,,,
nationalpost.com,1,0,None,,,,,,,
gov.br,2,0,None,,,,,,,
ansa.it,1,0,None,,,,,,,
ovh.com,4,0,None,,,,,,,
mathworks.com,1,0,None,,,,,,,
cointelegraph.com,1,1,None,,,,,,,
cwi.nl,1,0,None,,,,,,,
unhcr.org,1,0,None,,,,,,,
nbcsports.com,4,0,None,,,,,,,
flightradar24.com,5,0,cookies settings,,,,,,,
mentalfloss.com,3,0,cookie settings,,,,,,,
spglobal.com,4,0,cookie settings,,,,,,,
1fichier.com,1,0,None,,,,,,,
iloveimg.com,0,1,None,,,,,,,
codecademy.com,3,0,None,,,,,,,
penguinrandomhouse.com,2,0,None,,,,,,,
lnk.to,4,0,None,,,,,,,
routledge.com,2,0,None,,,,,,,
archdaily.com,1,1,None,,,,,,,
sf-express.com,1,0,None,,,,,,,
ispot.tv,1,0,None,,,,,,,
zerohedge.com,2,0,None,,,,,,,
observer.com,6,0,cookies settings,,,,,,,
segment.com,2,0,None,,,,,,,
channel4.com,2,0,manage cookies,,,,,,,
paramountplus.com,4,2,None,,,,,,,
avg.com,4,0,cookie preferences,,,,,,,
politico.eu,2,0,None,,,,,,,
livescore.com,1,0,None,,,,,,,
anu.edu.au,2,0,None,,,,,,,
identrust.com,2,0,None,,,,,,,
byu.edu,3,0,cookie preferences,,,,,,,
livestrong.com,3,0,None,,,,,,,
everydayhealth.com,4,0,None,,,,,,,
marthastewart.com,4,0,None,,,,,,,
rice.edu,2,0,None,,,,,,,
kayak.com,1,0,None,,,,,,,
superuser.com,3,1,cookie settings,,,,,,,
self.com,3,0,cookies settings,,,,,,,
bt.com,2,0,None,,,,,,,
womenshealthmag.com,2,0,None,,,,,,,
olx.com.br,3,0,None,,,,,,,
oregonlive.com,4,0,cookies settings,,,,,,,
overleaf.com,1,0,None,,,,,,,
raspberrypi.org,1,0,None,,,,,,,
harpersbazaar.com,2,0,None,,,,,,,
tradedoubler.com,3,0,None,,,,,,,
warnerbros.com,3,1,cookie settings,,,,,,,
baltimoresun.com,1,0,cookie preferences,,,,,,,
lanacion.com.ar,1,0,None,,,,,,,
zdf.de,3,0,None,,,,,,,
home.kpmg,4,0,cookie preferences,,,,,,,
mcdonalds.com,6,0,cookies settings,,,,,,,
domaintools.com,2,0,None,,,,,,,
virustotal.com,1,0,None,,,,,,,
gmu.edu,3,0,None,,,,,,,
schwab.com,2,0,None,,,,,,,
blackberry.com,3,0,None,,,,,,,
infogram.com,2,0,None,,,,,,,
msi.com,2,1,None,,,,,,,
gap.com,2,0,None,,,,,,,
farfetch.com,1,0,None,,,,,,,
xero.com,1,0,None,,,,,,,
insiderintelligence.com,1,0,None,,,,,,,
cern.ch,1,0,None,,,,,,,
clarivate.com,4,0,None,,,,,,,
uefa.com,5,0,None,,,,,,,
mynavi.jp,3,0,None,,,,,,,
flashscore.com,4,1,None,,,,,,,
rtve.es,3,0,None,,,,,,,
dhl.de,3,0,None,,,,,,,
tiny.cc,4,0,None,,,,,,,
eclipse.org,3,0,manage cookies,,,,,,,
propublica.org,1,0,None,,,,,,,
dmca.com,1,0,None,,,,,,,
askubuntu.com,3,1,cookie settings,,,,,,,
b-cdn.net,1,0,None,,,,,,,
imperial.ac.uk,3,0,None,,,,,,,
manchester.ac.uk,2,0,None,,,,,,,
monster.com,1,0,None,,,,,,,
ryanair.com,1,0,cookie preferences,,,,,,,
vungle.com,3,0,None,,,,,,,
hgtv.com,2,0,None,,,,,,,
fivethirtyeight.com,3,0,None,,,,,,,
gog.com,2,0,None,,,,,,,
goguardian.com,4,0,None,,,,,,,
fujitsu.com,3,0,None,,,,,,,
icims.com,5,0,cookie settings,cookie settings,,,,,,
tunein.com,3,0,None,,,,,,,
apachelounge.com,2,0,None,,,,,,,
psychcentral.com,1,0,privacy settings,,,,,,,
theknot.com,1,0,cookie settings,,,,,,,
bigcommerce.com,2,0,None,,,,,,,
evidon.com,2,0,None,,,,,,,
siteground.com,4,0,None,,,,,,,
smashingmagazine.com,2,0,None,,,,,,,
chromium.org,2,0,None,,,,,,,
sandiegouniontribune.com,1,0,None,,,,,,,
hurriyet.com.tr,1,0,None,,,,,,,
legislation.gov.uk,1,0,cookie preferences,,,,,,,
shrm.org,4,0,None,,,,,,,
drugs.com,1,0,None,,,,,,,
uic.edu,5,0,cookie settings,,,,,,,
mlive.com,4,0,cookies settings,,,,,,,
bookdepository.com,1,0,None,,,,,,,
chartbeat.com,1,0,privacy settings,,,,,,,
motherjones.com,2,0,None,,,,,,,
thinkific.com,3,0,None,,,,,,,
pinterest.de,1,0,None,,,,,,,
adage.com,1,0,None,,,,,,,
unimelb.edu.au,1,0,None,,,,,,,
mydramalist.com,2,0,None,,,,,,,
pagesix.com,4,0,None,,,,,,,
9to5mac.com,1,0,None,,,,,,,
123rf.com,1,0,None,,,,,,,
wholefoodsmarket.com,4,0,cookie preferences,,,,,,,
nme.com,1,0,None,,,,,,,
cleveland.com,4,0,cookies settings,,,,,,,
letterboxd.com,1,0,None,,,,,,,
uconn.edu,2,0,None,,,,,,,
usmagazine.com,4,0,None,,,,,,,
manhuagui.com,1,0,None,,,,,,,
amazon.com.tr,0,1,None,,,,,,,
emarketer.com,1,0,None,,,,,,,
iherb.com,3,0,None,,,,,,,
walkme.com,1,0,cookie settings,cookie settings,,,,,,
americanbar.org,4,0,cookies settings,,,,,,,
mangadex.org,1,0,None,,,,,,,
pdflib.com,1,0,None,,,,,,,
biorxiv.org,0,1,None,,,,,,,
webnode.com,2,0,None,,,,,,,
news24.com,3,0,None,,,,,,,
sportingnews.com,3,0,None,,,,,,,
ynet.co.il,1,0,None,,,,,,,
haaretz.com,1,0,None,,,,,,,
chrome.com,1,0,None,,,,,,,
